case_id,generator_model_id,condition,target_category,trace_size,word_count,trace_support_rate,full_kb_support_rate,unsupported_item_fact_rate,trace_supported_claims_per_100_words
case-5996ce889a668fed,llama3.1:8b-instruct-q8_0,no_rag,tops,1,63,0.0,0.0,,0.0
case-5996ce889a668fed,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,73,0.0,0.0,0.0,0.0
case-22baaf00e0b6137d,llama3.1:8b-instruct-q8_0,no_rag,tops,2,65,0.0,0.0,,0.0
case-22baaf00e0b6137d,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,75,0.16666666666666666,0.16666666666666666,,1.3333333333333333
case-e821db295328c0c4,llama3.1:8b-instruct-q8_0,no_rag,tops,1,58,0.0,0.0,,0.0
case-e821db295328c0c4,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,64,0.14285714285714285,0.14285714285714285,,1.5625
case-ef9cf26c892fa28e,llama3.1:8b-instruct-q8_0,no_rag,tops,1,51,0.0,0.0,,0.0
case-ef9cf26c892fa28e,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,63,0.0,0.0,,0.0
case-3b30f17e4d16804f,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.0,0.0,,0.0
case-3b30f17e4d16804f,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,71,0.0,0.0,0.0,0.0
case-220dd48019439129,llama3.1:8b-instruct-q8_0,no_rag,tops,1,61,0.0,0.0,,0.0
case-220dd48019439129,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,75,0.5714285714285714,0.5714285714285714,,5.333333333333333
case-214f2477049c7c43,llama3.1:8b-instruct-q8_0,no_rag,tops,1,61,0.3333333333333333,0.3333333333333333,,1.639344262295082
case-214f2477049c7c43,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,64,0.14285714285714285,0.14285714285714285,,1.5625
case-9b83d53ac7f4b74a,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.3333333333333333,0.3333333333333333,,3.389830508474576
case-9b83d53ac7f4b74a,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,69,0.14285714285714285,0.14285714285714285,,1.4492753623188406
case-f9f995f3dc73cd56,llama3.1:8b-instruct-q8_0,no_rag,tops,2,57,0.0,0.0,,0.0
case-f9f995f3dc73cd56,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,67,0.0,0.0,0.0,0.0
case-cc745a7894645d84,llama3.1:8b-instruct-q8_0,no_rag,tops,1,65,0.0,0.0,0.0,0.0
case-cc745a7894645d84,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,67,0.3333333333333333,0.3333333333333333,,1.492537313432836
case-c270f940d4973229,llama3.1:8b-instruct-q8_0,no_rag,tops,1,63,0.0,0.0,,0.0
case-c270f940d4973229,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,67,0.2,0.2,,1.492537313432836
case-bc1649aa0856ead1,llama3.1:8b-instruct-q8_0,no_rag,tops,1,66,0.0,0.0,,0.0
case-bc1649aa0856ead1,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,70,0.3333333333333333,0.3333333333333333,,1.4285714285714286
case-3686a781cc280214,llama3.1:8b-instruct-q8_0,no_rag,tops,1,75,0.0,0.0,0.0,0.0
case-3686a781cc280214,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,72,0.0,0.0,,0.0
case-70b3714d210b5847,llama3.1:8b-instruct-q8_0,no_rag,tops,1,62,0.14285714285714285,0.14285714285714285,,1.6129032258064515
case-70b3714d210b5847,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,74,0.25,0.25,,1.3513513513513513
case-0da2688c311a7c25,llama3.1:8b-instruct-q8_0,no_rag,tops,1,68,0.0,0.0,,0.0
case-8fae48ba3bad1d4c,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,70,0.3333333333333333,0.3333333333333333,,1.4285714285714286
case-6175885652bb2bd7,llama3.1:8b-instruct-q8_0,no_rag,tops,1,69,0.1111111111111111,0.1111111111111111,0.0,1.4492753623188406
case-6175885652bb2bd7,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,59,0.2,0.2,,1.694915254237288
case-bdeb5168bcfb859b,llama3.1:8b-instruct-q8_0,no_rag,tops,1,61,0.0,0.0,0.0,0.0
case-bdeb5168bcfb859b,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,69,0.4,0.4,,2.898550724637681
case-0b8aa30b40b7cd27,llama3.1:8b-instruct-q8_0,no_rag,tops,2,62,0.0,0.0,,0.0
case-0b8aa30b40b7cd27,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,64,0.0,0.0,,0.0
case-a4deeeec85ab4325,llama3.1:8b-instruct-q8_0,no_rag,tops,1,60,0.0,0.0,,0.0
case-a4deeeec85ab4325,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,64,0.4,0.4,,3.125
case-2eb68ee3f87c940f,llama3.1:8b-instruct-q8_0,no_rag,tops,2,57,0.25,0.25,0.0,1.7543859649122806
case-2eb68ee3f87c940f,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,64,0.3333333333333333,0.3333333333333333,,1.5625
case-cbeb071042b6e4ed,llama3.1:8b-instruct-q8_0,no_rag,tops,1,56,0.125,0.125,,1.7857142857142858
case-cbeb071042b6e4ed,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,66,0.6,0.6,,4.545454545454546
case-0dfaeb012d2ad15c,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.0,0.0,,0.0
case-0dfaeb012d2ad15c,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,68,0.4,0.4,,2.9411764705882355
case-777b98785771f79b,llama3.1:8b-instruct-q8_0,no_rag,tops,1,64,0.0,0.0,,0.0
case-777b98785771f79b,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,66,0.5,0.5,,1.5151515151515151
case-8e100f904ee4043a,llama3.1:8b-instruct-q8_0,no_rag,tops,1,56,0.0,0.0,,0.0
case-8e100f904ee4043a,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,61,1.0,1.0,,9.836065573770492
case-4c35f80695feddcd,llama3.1:8b-instruct-q8_0,no_rag,tops,1,57,0.0,0.0,0.0,0.0
case-4c35f80695feddcd,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,75,0.0,0.0,,0.0
case-5e393111a23e065f,llama3.1:8b-instruct-q8_0,no_rag,tops,1,56,0.0,0.0,,0.0
case-5e393111a23e065f,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,63,0.0,0.0,,0.0
case-a2edf3a67b3ac73b,llama3.1:8b-instruct-q8_0,no_rag,tops,1,52,0.0,0.0,,0.0
case-a2edf3a67b3ac73b,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,67,0.25,0.25,,1.492537313432836
case-da662c222842d74f,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.0,0.0,,0.0
case-da662c222842d74f,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,59,0.5,0.5,,6.779661016949152
case-151a455af56c054b,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.0,0.0,,0.0
case-151a455af56c054b,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,75,0.4,0.4,,2.6666666666666665
case-8cc99911d3e5d8a2,llama3.1:8b-instruct-q8_0,no_rag,tops,2,59,0.0,0.0,,0.0
case-8cc99911d3e5d8a2,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,63,0.5,0.5,,3.1746031746031744
case-7e6e05ad93942a7e,llama3.1:8b-instruct-q8_0,no_rag,tops,1,60,0.0,0.0,,0.0
case-7e6e05ad93942a7e,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,66,0.4,0.4,,3.0303030303030303
case-f9c5b7d05746b1be,llama3.1:8b-instruct-q8_0,no_rag,tops,1,56,0.0,0.0,,0.0
case-f9c5b7d05746b1be,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,72,0.0,0.0,,0.0
case-db90930f2ce3e090,llama3.1:8b-instruct-q8_0,no_rag,tops,2,57,0.0,0.0,0.0,0.0
case-db90930f2ce3e090,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,74,0.4444444444444444,0.4444444444444444,,5.405405405405405
case-026665827bfaaf65,llama3.1:8b-instruct-q8_0,no_rag,tops,1,60,0.0,0.0,,0.0
case-026665827bfaaf65,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,69,0.3333333333333333,0.3333333333333333,,1.4492753623188406
case-84a86e133194431f,llama3.1:8b-instruct-q8_0,no_rag,tops,1,56,0.0,0.0,,0.0
case-84a86e133194431f,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,74,0.0,0.0,,0.0
case-31571869b5c23de5,llama3.1:8b-instruct-q8_0,no_rag,tops,1,53,0.0,0.0,,0.0
case-31571869b5c23de5,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,71,0.4,0.4,,2.816901408450704
case-575b4ffda66f631c,llama3.1:8b-instruct-q8_0,no_rag,tops,1,62,0.2,0.2,,1.6129032258064515
case-32861b40bfbc2330,llama3.1:8b-instruct-q8_0,no_rag,tops,1,67,0.0,0.0,,0.0
case-32861b40bfbc2330,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,64,0.14285714285714285,0.14285714285714285,0.0,1.5625
case-f878f5d567344fb9,llama3.1:8b-instruct-q8_0,no_rag,tops,1,62,0.0,0.0,,0.0
case-f878f5d567344fb9,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,66,0.0,0.0,,0.0
case-d7546ae32c13aa41,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.0,0.0,,0.0
case-d7546ae32c13aa41,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,73,0.2857142857142857,0.2857142857142857,,2.73972602739726
case-0e9883918b0ca714,llama3.1:8b-instruct-q8_0,no_rag,tops,1,58,0.0,0.0,,0.0
case-0e9883918b0ca714,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,65,0.25,0.25,,1.5384615384615385
case-2564828ccbf3de99,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.0,0.0,,0.0
case-2564828ccbf3de99,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,62,0.3333333333333333,0.3333333333333333,,1.6129032258064515
case-8633eb7ac4daa293,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.0,0.0,,0.0
case-8633eb7ac4daa293,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,60,0.0,0.0,,0.0
case-09628ef84cbf20ab,llama3.1:8b-instruct-q8_0,no_rag,tops,1,61,0.0,0.0,0.0,0.0
case-09628ef84cbf20ab,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,74,0.0,0.0,,0.0
case-ad7ebd4ca8a78fe2,llama3.1:8b-instruct-q8_0,no_rag,tops,1,67,0.0,0.0,,0.0
case-2115255a06f4a35a,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.0,0.0,,0.0
case-2115255a06f4a35a,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,73,0.3333333333333333,0.3333333333333333,,1.36986301369863
case-1a1a490478a526ea,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.0,0.0,,0.0
case-1a1a490478a526ea,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,73,0.4,0.4,,2.73972602739726
case-aa908bd8bb725396,llama3.1:8b-instruct-q8_0,no_rag,tops,2,57,0.16666666666666666,0.16666666666666666,0.0,1.7543859649122806
case-aa908bd8bb725396,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,74,0.6666666666666666,0.6666666666666666,0.0,5.405405405405405
case-cce943551dd396ff,llama3.1:8b-instruct-q8_0,no_rag,tops,1,66,0.0,0.0,,0.0
case-cce943551dd396ff,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,61,0.5,0.5,,3.278688524590164
case-5280268c99e36001,llama3.1:8b-instruct-q8_0,no_rag,tops,1,58,0.14285714285714285,0.14285714285714285,,1.7241379310344827
case-5280268c99e36001,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,64,0.2,0.2,,1.5625
case-b036b4e33774d56d,llama3.1:8b-instruct-q8_0,no_rag,tops,1,64,0.0,0.0,,0.0
case-b036b4e33774d56d,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,69,0.75,0.75,,4.3478260869565215
case-3002b181b2a5f9fc,llama3.1:8b-instruct-q8_0,no_rag,tops,1,63,0.0,0.3333333333333333,,0.0
case-3002b181b2a5f9fc,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,68,0.3333333333333333,0.3333333333333333,,1.4705882352941178
case-4373ff3cda4972d6,llama3.1:8b-instruct-q8_0,no_rag,tops,1,67,0.0,0.0,0.0,0.0
case-806b396f998d24ef,llama3.1:8b-instruct-q8_0,no_rag,tops,1,60,0.0,0.0,0.0,0.0
case-806b396f998d24ef,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,59,0.0,0.0,,0.0
case-baa6ef97872fb508,llama3.1:8b-instruct-q8_0,no_rag,tops,2,60,0.16666666666666666,0.16666666666666666,,1.6666666666666667
case-baa6ef97872fb508,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,70,0.16666666666666666,0.16666666666666666,,1.4285714285714286
case-51dbfaffec08d7c1,llama3.1:8b-instruct-q8_0,no_rag,tops,2,52,0.0,0.0,,0.0
case-51dbfaffec08d7c1,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,75,0.0,0.0,,0.0
case-28e71c22a43c272a,llama3.1:8b-instruct-q8_0,no_rag,tops,1,67,0.0,0.0,,0.0
case-18513b7046cb77c0,llama3.1:8b-instruct-q8_0,no_rag,tops,1,59,0.0,0.0,,0.0
case-18513b7046cb77c0,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,60,0.3333333333333333,0.3333333333333333,,1.6666666666666667
case-ebf0178ee41f3d25,llama3.1:8b-instruct-q8_0,no_rag,tops,1,66,0.0,0.0,0.0,0.0
case-ebf0178ee41f3d25,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,69,0.4,0.4,,2.898550724637681
case-3354be494f1e6d0b,llama3.1:8b-instruct-q8_0,no_rag,tops,1,48,0.0,0.0,,0.0
case-f8a75930060304aa,llama3.1:8b-instruct-q8_0,no_rag,tops,1,69,0.16666666666666666,0.16666666666666666,0.0,1.4492753623188406
case-f8a75930060304aa,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,72,0.0,0.0,1.0,0.0
case-808697b5cd70de93,llama3.1:8b-instruct-q8_0,no_rag,tops,2,56,0.14285714285714285,0.14285714285714285,0.0,1.7857142857142858
case-808697b5cd70de93,llama3.1:8b-instruct-q8_0,rule_rag,tops,2,70,0.14285714285714285,0.14285714285714285,,1.4285714285714286
case-5a26eb6b60aa2842,llama3.1:8b-instruct-q8_0,no_rag,tops,1,60,0.16666666666666666,0.16666666666666666,,1.6666666666666667
case-5a26eb6b60aa2842,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,75,0.5,0.5,,2.6666666666666665
case-a348552e4709eb33,llama3.1:8b-instruct-q8_0,no_rag,tops,1,54,0.0,0.0,,0.0
case-a348552e4709eb33,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,72,0.2,0.2,,1.3888888888888888
case-852e5bade56d69e2,llama3.1:8b-instruct-q8_0,no_rag,tops,1,52,0.0,0.0,,0.0
case-852e5bade56d69e2,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,66,0.6,0.6,0.0,4.545454545454546
case-e47eac906f5f4997,llama3.1:8b-instruct-q8_0,no_rag,tops,1,69,0.0,0.0,,0.0
case-aef4dfde0d364cd8,llama3.1:8b-instruct-q8_0,no_rag,tops,1,55,0.0,0.0,,0.0
case-aef4dfde0d364cd8,llama3.1:8b-instruct-q8_0,rule_rag,tops,1,63,0.25,0.25,,1.5873015873015872
case-f76e2df716df4967,llama3.1:8b-instruct-q8_0,no_rag,tops,1,64,0.0,0.0,,0.0
case-9f8b772a6cbd60ed,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-9f8b772a6cbd60ed,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,74,0.0,0.0,,0.0
case-2710e3bfdf0b6ddc,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,54,0.0,0.0,,0.0
case-2710e3bfdf0b6ddc,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.25,0.25,,1.5873015873015872
case-4ce828649973c8ad,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-4ce828649973c8ad,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,66,0.16666666666666666,0.16666666666666666,,1.5151515151515151
case-b71aa9e31a1247e4,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,53,0.0,0.0,,0.0
case-b71aa9e31a1247e4,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,65,0.0,0.0,,0.0
case-967d8e0d3b5b240a,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,54,0.0,0.0,,0.0
case-967d8e0d3b5b240a,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,67,0.3333333333333333,0.3333333333333333,,2.985074626865672
case-928b7fbcb802ee08,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-928b7fbcb802ee08,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.25,0.25,,1.5873015873015872
case-8a3d3ed3708ff820,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-8a3d3ed3708ff820,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,74,0.5,0.5,,5.405405405405405
case-e5c750f7975c88b2,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,54,0.0,0.0,,0.0
case-e5c750f7975c88b2,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,75,0.3333333333333333,0.3333333333333333,,2.6666666666666665
case-cb4f24893461fd71,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,59,0.0,0.0,,0.0
case-cb4f24893461fd71,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,59,0.3333333333333333,0.3333333333333333,,1.694915254237288
case-55a4829025e5f139,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,62,0.0,0.0,,0.0
case-00394c0d34524ad6,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,63,0.0,0.0,0.0,0.0
case-00394c0d34524ad6,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,70,0.3333333333333333,0.3333333333333333,,1.4285714285714286
case-ded616af17e82ed6,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,57,0.0,0.0,,0.0
case-ded616af17e82ed6,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,73,0.5,0.5,,4.109589041095891
case-e686e5b6c8809b92,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,62,0.25,0.25,,1.6129032258064515
case-e686e5b6c8809b92,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,64,0.3333333333333333,0.3333333333333333,,1.5625
case-d57105489b1f7ab0,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,59,0.0,0.0,,0.0
case-d57105489b1f7ab0,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,70,0.6,0.6,,4.285714285714286
case-fd0a0092e6309217,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,56,0.0,0.0,,0.0
case-fd0a0092e6309217,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,74,0.25,0.25,,1.3513513513513513
case-529f2069bca1b92e,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,60,0.0,0.0,,0.0
case-529f2069bca1b92e,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.25,0.25,,1.5873015873015872
case-a7ca4398c1c6e424,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,56,0.0,0.0,,0.0
case-a7ca4398c1c6e424,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,69,0.25,0.25,,1.4492753623188406
case-a766a61c1d849a00,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,56,0.0,0.0,,0.0
case-a766a61c1d849a00,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,73,0.6666666666666666,0.6666666666666666,,2.73972602739726
case-782b622a9483969d,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-782b622a9483969d,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,64,0.3333333333333333,0.3333333333333333,,1.5625
case-4ae57684976e97ea,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,59,0.0,0.0,,0.0
case-4ae57684976e97ea,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,67,0.3333333333333333,0.3333333333333333,,1.492537313432836
case-6e3ec1644d06a819,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,67,0.125,0.125,,1.492537313432836
case-db5ced9df30070fa,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,59,0.0,0.0,,0.0
case-db5ced9df30070fa,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,72,0.5,0.5,,4.166666666666667
case-fc4ffb29ca9726bd,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,66,0.2,0.2,,1.5151515151515151
case-fc4ffb29ca9726bd,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,68,0.3333333333333333,0.3333333333333333,,1.4705882352941178
case-c936f56876e91fd4,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,62,0.14285714285714285,0.14285714285714285,,1.6129032258064515
case-b88d6c2f4c794913,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,58,0.0,0.0,,0.0
case-b88d6c2f4c794913,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,69,0.0,1.0,,0.0
case-7eec54b62acb3939,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-7eec54b62acb3939,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,64,0.4,0.4,,3.125
case-4f51197d9c0ba957,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,57,0.25,0.25,0.0,3.508771929824561
case-84db4199c9d80200,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,60,0.0,0.0,,0.0
case-84db4199c9d80200,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,64,0.14285714285714285,0.14285714285714285,,1.5625
case-a52efa1607a54c55,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,64,0.0,0.0,0.0,0.0
case-a52efa1607a54c55,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,65,0.0,0.0,,0.0
case-b3312c490a6b7f35,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,67,0.0,0.0,,0.0
case-b3312c490a6b7f35,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.5,0.5,,1.5873015873015872
case-c0d252c08d3c46c8,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,62,0.0,0.0,,0.0
case-c0d252c08d3c46c8,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,73,0.5,0.5,,2.73972602739726
case-ae11ff65d1656b63,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,51,0.0,0.0,,0.0
case-ae11ff65d1656b63,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.2,0.4,,1.5873015873015872
case-c6ff8ba375e0134a,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,54,0.0,0.0,,0.0
case-c6ff8ba375e0134a,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,66,0.4,0.4,,3.0303030303030303
case-4ea800318d039661,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,51,0.0,0.0,,0.0
case-4ea800318d039661,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,57,0.3333333333333333,0.3333333333333333,,1.7543859649122806
case-5453855ce50fe3d3,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,56,0.0,0.0,,0.0
case-5453855ce50fe3d3,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,64,0.14285714285714285,0.14285714285714285,,1.5625
case-5e15f67213c04556,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,64,0.16666666666666666,0.16666666666666666,,1.5625
case-5e15f67213c04556,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,74,0.8333333333333334,0.8333333333333334,,6.756756756756757
case-a66e4375a19a7b26,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,56,0.25,0.25,,1.7857142857142858
case-a66e4375a19a7b26,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,61,0.3333333333333333,0.3333333333333333,,1.639344262295082
case-9ca3fbefc8236e27,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,57,0.0,0.0,,0.0
case-9ca3fbefc8236e27,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,75,1.0,1.0,,5.333333333333333
case-3ebc3958cac62af7,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,73,0.2,0.2,0.0,2.73972602739726
case-d3bb3e5a52055602,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,2,64,0.0,0.0,0.0,0.0
case-8d16688f1e64c3f3,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,60,0.0,0.0,,0.0
case-f7eeb8b2fc65cbcc,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,66,0.0,0.0,,0.0
case-aa14bfb7328fd47b,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,62,0.0,0.0,,0.0
case-aa14bfb7328fd47b,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,67,0.3333333333333333,0.3333333333333333,,1.492537313432836
case-63a58beb6ea115c5,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,57,0.0,0.0,,0.0
case-63a58beb6ea115c5,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,61,0.5,0.5,,3.278688524590164
case-6366141a50eed6ba,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-6366141a50eed6ba,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,68,0.0,0.0,,0.0
case-58adae9c7dbaccb1,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,56,0.0,0.0,0.0,0.0
case-8f5d549a83ef995c,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,60,0.0,0.0,,0.0
case-8f5d549a83ef995c,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,72,0.16666666666666666,0.16666666666666666,,1.3888888888888888
case-47719727bb968f28,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-b1bd5903a8a5a8f6,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,57,0.0,0.0,,0.0
case-b1bd5903a8a5a8f6,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,70,0.2,0.2,,1.4285714285714286
case-1de749080832764d,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,56,0.1,0.1,0.0,1.7857142857142858
case-1de749080832764d,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,67,0.6,0.6,,4.477611940298507
case-72df7fd0c046a914,llama3.1:8b-instruct-q8_0,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-72df7fd0c046a914,llama3.1:8b-instruct-q8_0,rule_rag,bottoms,1,63,0.4,0.4,,3.1746031746031744
case-cea00e98dc6ed9f0,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,66,0.14285714285714285,0.14285714285714285,0.0,1.5151515151515151
case-75c1226b1f08fd8f,llama3.1:8b-instruct-q8_0,no_rag,bottoms,2,57,0.0,0.0,,0.0
